###################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Device ID: AnneMcLaren
### Launch time: 1:24:03 1/1/2019
### Questions? Email Spencer N. Axani (saxani@mit.edu)
### Event Time Date TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident ID
###################################################################################################
1	1:24:06	1/1/2019 	2403	68.00	9.00	5.95	25.29	100628.50	143914	0	AnneMcLaren	
2	1:24:06	1/1/2019 	2964	702.00	12.00	15.66	25.29	100628.50	53876	0	AnneMcLaren	
3	1:24:07	1/1/2019 	3589	182.00	8.00	8.87	25.29	100628.67	49820	1	AnneMcLaren	
4	1:24:07	1/1/2019 	3807	150.00	8.00	8.02	25.29	100628.45	1849	0	AnneMcLaren	
5	1:24:09	1/1/2019 	5120	966.00	288.00	55.18	25.29	100628.63	49816	0	AnneMcLaren	
6	1:24:09	1/1/2019 	5262	177.00	8.00	8.75	25.29	100628.63	1850	0	AnneMcLaren	
7	1:24:12	1/1/2019 	8061	105.00	8.00	6.73	25.29	100629.14	145751	0	AnneMcLaren	
8	1:24:13	1/1/2019 	9624	151.00	8.00	8.05	25.29	100629.66	99750	0	AnneMcLaren	
9	1:24:14	1/1/2019 	10255	919.00	130.00	35.82	25.28	100629.27	2591	0	AnneMcLaren	
10	1:24:15	1/1/2019 	11870	446.00	8.00	12.46	25.28	100629.45	97792	0	AnneMcLaren	
11	1:24:15	1/1/2019 	11923	463.00	8.00	12.57	25.28	100629.45	1848	0	AnneMcLaren	
12	1:24:16	1/1/2019 	12822	65.00	7.00	5.92	25.28	100629.27	49821	0	AnneMcLaren	
13	1:24:16	1/1/2019 	12891	109.00	8.00	6.84	25.28	100629.27	1851	0	AnneMcLaren	
14	1:24:17	1/1/2019 	13415	71.00	8.00	5.99	25.28	100628.89	1847	0	AnneMcLaren	
15	1:24:19	1/1/2019 	15791	966.00	303.00	57.55	25.28	100628.71	147865	0	AnneMcLaren	
