###################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Device ID: WillisLamb
### Launch time: 16:51:37 13/2/2023
### Questions? Email Spencer N. Axani (saxani@mit.edu)
### Event Time Date TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident ID
###################################################################################################
1	16:51:39	13/2/2023 	1845	441.00	7.00	12.34	30.67	100034.49	143914	0	WillisLamb	
2	16:51:39	13/2/2023 	1961	340.00	7.00	11.50	30.67	100034.49	5151	0	WillisLamb	
3	16:51:40	13/2/2023 	2241	777.00	48.00	22.22	30.67	100034.31	1850	0	WillisLamb	
4	16:51:40	13/2/2023 	2809	80.00	7.00	6.13	30.67	100034.15	49818	0	WillisLamb	
5	16:51:41	13/2/2023 	3176	176.00	7.00	8.71	30.67	100033.98	1849	0	WillisLamb	
6	16:51:41	13/2/2023 	3187	357.00	7.00	11.68	30.67	100033.98	1851	0	WillisLamb	
7	16:51:41	13/2/2023 	3404	133.00	7.00	7.52	30.67	100033.98	1849	0	WillisLamb	
8	16:51:45	13/2/2023 	7034	76.00	6.00	6.06	30.67	100033.78	196214	0	WillisLamb	
9	16:51:46	13/2/2023 	8695	160.00	7.00	8.29	30.67	100033.44	97789	0	WillisLamb	
10	16:51:46	13/2/2023 	8876	663.00	15.00	16.22	30.67	100033.44	1850	0	WillisLamb	
11	16:51:46	13/2/2023 	8960	547.00	8.00	13.24	30.67	100033.44	1849	0	WillisLamb	
12	16:51:47	13/2/2023 	9455	436.00	7.00	12.31	30.67	100033.27	1848	0	WillisLamb	
13	16:51:47	13/2/2023 	9733	576.00	8.00	13.56	30.67	100033.27	49821	0	WillisLamb	
14	16:51:49	13/2/2023 	11252	105.00	7.00	6.72	30.67	100033.17	50614	0	WillisLamb	
15	16:51:49	13/2/2023 	11322	686.00	14.00	16.22	30.67	100033.17	4354	0	WillisLamb	
16	16:51:49	13/2/2023 	11433	282.00	7.00	10.77	30.67	100033.17	1849	0	WillisLamb	
17	16:51:49	13/2/2023 	11440	64.00	6.00	5.91	30.67	100033.17	1850	0	WillisLamb	
