###################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Device ID: NiktaFahkri
### Launch time: 17:00:01 13/2/2023
### Questions? Email Spencer N. Axani (saxani@mit.edu)
### Event Time Date TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident ID
###################################################################################################
1	17:00:02	13/2/2023 	878	143.00	8.00	7.82	30.57	100041.55	95944	0	NiktaFahkri	
2	17:00:02	13/2/2023 	900	768.00	64.00	23.80	30.57	100041.55	5960	0	NiktaFahkri	
3	17:00:03	13/2/2023 	1041	178.00	7.00	8.76	30.57	100041.55	1847	0	NiktaFahkri	
4	17:00:03	13/2/2023 	1203	355.00	7.00	11.66	30.57	100041.55	1850	0	NiktaFahkri	
5	17:00:03	13/2/2023 	1417	244.00	7.00	10.17	30.57	100042.05	1849	0	NiktaFahkri	
6	17:00:03	13/2/2023 	1448	549.00	8.00	13.26	30.57	100042.05	1849	0	NiktaFahkri	
7	17:00:03	13/2/2023 	1488	550.00	8.00	13.28	30.57	100042.05	1848	0	NiktaFahkri	
8	17:00:04	13/2/2023 	2285	805.00	83.00	26.63	30.57	100042.21	52061	0	NiktaFahkri	
9	17:00:04	13/2/2023 	2564	281.00	8.00	10.79	30.57	100042.21	49821	0	NiktaFahkri	
10	17:00:04	13/2/2023 	2941	971.00	388.00	72.47	30.57	100042.71	1848	0	NiktaFahkri	
11	17:00:05	13/2/2023 	3465	605.00	9.00	14.09	30.57	100042.80	1849	0	NiktaFahkri	
12	17:00:05	13/2/2023 	3700	621.00	10.00	14.49	30.56	100042.88	49821	0	NiktaFahkri	
13	17:00:06	13/2/2023 	4492	340.00	8.00	11.55	30.56	100042.97	1850	0	NiktaFahkri	
14	17:00:07	13/2/2023 	5119	713.00	22.00	18.40	30.56	100043.47	51801	0	NiktaFahkri	
15	17:00:07	13/2/2023 	5421	664.00	13.00	15.74	30.56	100043.42	1852	0	NiktaFahkri	
16	17:00:07	13/2/2023 	5635	101.00	7.00	6.62	30.56	100043.50	49819	0	NiktaFahkri	
17	17:00:07	13/2/2023 	5715	454.00	8.00	12.51	30.56	100043.50	1849	0	NiktaFahkri	
18	17:00:07	13/2/2023 	5984	981.00	630.00	111.89	30.56	100043.50	1847	0	NiktaFahkri	
19	17:00:08	13/2/2023 	6039	576.00	8.00	13.56	30.56	100043.50	1850	0	NiktaFahkri	
20	17:00:08	13/2/2023 	6191	812.00	81.00	26.34	30.56	100044.00	3829	0	NiktaFahkri	
21	17:00:08	13/2/2023 	6739	183.00	7.00	8.89	30.55	100044.09	49819	0	NiktaFahkri	
22	17:00:09	13/2/2023 	7119	125.00	7.00	7.29	30.55	100044.18	1849	0	NiktaFahkri	
23	17:00:10	13/2/2023 	8165	496.00	8.00	12.80	30.55	100044.77	49820	0	NiktaFahkri	
24	17:00:10	13/2/2023 	8196	109.00	8.00	6.84	30.55	100044.77	1848	0	NiktaFahkri	
25	17:00:11	13/2/2023 	9046	745.00	36.00	20.81	30.54	100044.60	49818	0	NiktaFahkri	
