###################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Device ID: WillisLamb
### Launch time: 16:16:20 13/2/2023
### Questions? Email Spencer N. Axani (saxani@mit.edu)
### Event Time Date TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident ID
###################################################################################################
1	16:16:21	13/2/2023 	949	619.00	9.00	14.25	26.28	100018.20	95944	0	WillisLamb	
2	16:16:22	13/2/2023 	1371	714.00	18.00	17.50	26.28	100018.36	5402	0	WillisLamb	
3	16:16:22	13/2/2023 	1682	840.00	80.00	26.28	26.28	100018.36	49818	0	WillisLamb	
4	16:16:23	13/2/2023 	2320	723.00	19.00	17.80	26.28	100018.53	1850	0	WillisLamb	
5	16:16:23	13/2/2023 	2586	214.00	8.00	9.60	26.28	100018.88	49824	0	WillisLamb	
6	16:16:24	13/2/2023 	3611	82.00	8.00	6.17	26.27	100018.97	49823	0	WillisLamb	
7	16:16:24	13/2/2023 	3837	101.00	8.00	6.62	26.27	100018.97	1847	0	WillisLamb	
8	16:16:25	13/2/2023 	4310	896.00	110.00	31.91	26.27	100019.30	4417	1	WillisLamb	
9	16:16:26	13/2/2023 	5889	140.00	8.00	7.73	26.27	100019.98	97789	0	WillisLamb	
10	16:16:26	13/2/2023 	5975	969.00	332.00	62.61	26.27	100019.98	1848	0	WillisLamb	
11	16:16:26	13/2/2023 	5986	672.00	11.00	15.24	26.27	100019.98	1851	0	WillisLamb	
12	16:16:27	13/2/2023 	6945	92.00	8.00	6.39	26.27	100020.33	49818	0	WillisLamb	
13	16:16:28	13/2/2023 	7054	549.00	9.00	13.39	26.27	100020.49	1847	0	WillisLamb	
14	16:16:28	13/2/2023 	7571	898.00	109.00	31.72	26.27	100020.24	49818	0	WillisLamb	
15	16:16:29	13/2/2023 	8770	333.00	8.00	11.47	26.27	100020.58	52387	0	WillisLamb	
16	16:16:29	13/2/2023 	8809	425.00	8.00	12.31	26.27	100020.58	1849	0	WillisLamb	
17	16:16:29	13/2/2023 	8874	960.00	207.00	46.09	26.27	100020.58	1848	0	WillisLamb	
18	16:16:29	13/2/2023 	8883	811.00	69.00	24.63	26.27	100020.58	1849	1	WillisLamb	
19	16:16:30	13/2/2023 	9157	761.00	33.00	20.55	26.27	100020.58	1849	1	WillisLamb	
20	16:16:30	13/2/2023 	9736	717.00	18.00	17.52	26.27	100021.34	49821	1	WillisLamb	
21	16:16:31	13/2/2023 	10185	85.00	8.00	6.24	26.27	100021.51	5392	0	WillisLamb	
22	16:16:31	13/2/2023 	10584	332.00	8.00	11.46	26.27	100021.51	49818	0	WillisLamb	
23	16:16:31	13/2/2023 	10864	214.00	8.00	9.60	26.27	100021.51	1847	0	WillisLamb	
24	16:16:32	13/2/2023 	11019	637.00	10.00	14.68	26.27	100021.51	1847	0	WillisLamb	
25	16:16:32	13/2/2023 	11061	137.00	8.00	7.64	26.27	100021.51	1850	0	WillisLamb	
26	16:16:32	13/2/2023 	11183	142.00	8.00	7.79	26.27	100021.51	1847	0	WillisLamb	
27	16:16:33	13/2/2023 	12551	948.00	177.00	43.00	26.27	100021.68	100356	0	WillisLamb	
28	16:16:34	13/2/2023 	13892	575.00	9.00	13.70	26.28	100022.44	49820	0	WillisLamb	
29	16:16:35	13/2/2023 	14026	778.00	54.00	22.80	26.28	100022.44	1851	0	WillisLamb	
30	16:16:35	13/2/2023 	14550	81.00	8.00	6.15	26.28	100022.44	49819	0	WillisLamb	
31	16:16:35	13/2/2023 	14558	700.00	14.00	16.30	26.28	100022.44	1848	0	WillisLamb	
32	16:16:35	13/2/2023 	14647	68.00	8.00	5.95	26.28	100022.44	1849	0	WillisLamb	
33	16:16:35	13/2/2023 	14672	463.00	8.00	12.57	26.28	100022.44	4415	0	WillisLamb	
34	16:16:35	13/2/2023 	14966	391.00	8.00	12.05	26.28	100022.61	1848	0	WillisLamb	
35	16:16:36	13/2/2023 	15002	476.00	8.00	12.66	26.28	100022.61	1847	0	WillisLamb	
36	16:16:36	13/2/2023 	15575	136.00	8.00	7.62	26.28	100023.36	49818	0	WillisLamb	
37	16:16:37	13/2/2023 	16338	686.00	13.00	15.93	26.28	100023.36	1848	0	WillisLamb	
38	16:16:38	13/2/2023 	17214	96.00	8.00	6.49	26.28	100023.36	49820	1	WillisLamb	
39	16:16:40	13/2/2023 	19088	424.00	8.00	12.30	26.28	100023.86	100356	1	WillisLamb	
